name,class,mass,fall,year,lat,long,GeoLocation
Miller Range 07202,LL5,99.1,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07203,L6,100.7,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07204,H5,244.9,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07205,LL5,117.2,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07206,H5,119.5,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07207,L5,84.4,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07208,LL5,191.9,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07209,LL5,122.6,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07210,H6,32.4,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07211,L6,38.2,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07212,LL6,32.2,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07213,L6,11.5,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07214,LL5,20.3,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07215,H6,9.9,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07216,L5,18.4,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07217,H5,8,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07218,L-imp melt,3.1,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07219,H6,15.4,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07220,H6,1.7,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07221,H6,5.3,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07222,H6,2.5,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07223,L6,1.6,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07224,L6,1.6,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07225,H6,4.5,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07226,H6,5.4,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07227,H6,3.9,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07228,H6,2.7,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07229,L6,1.7,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07230,H6,21,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07231,LL5,7,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07232,L5,27.8,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07233,L6,33.1,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07234,L5,29.2,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07235,H6,62.9,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07236,H4,18.3,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07237,LL6,9.6,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07238,H6,13.2,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07239,L5,11.2,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07240,H5,28.9,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07241,EH3,33.6,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07242,H5,24,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07243,L6,21.4,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07244,L6,6.1,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07245,L6,3.2,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07246,L6,2.7,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07247,H6,1.7,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07248,H6,2.2,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07249,L4,4.7,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07250,H6,1.4,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07251,H6,14.5,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07252,H6,2.4,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07253,H6,5.6,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07254,L6,2.7,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07255,L6,7.7,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07256,L6,0.4,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07257,H6,4.2,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07258,L6,3,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07259,Acapulcoite/lodranite,3.5,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07260,H6,2.4,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07261,H6,17.3,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07262,L6,0.3,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07263,H6,2.3,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07264,L6,5.7,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07265,CO3,0.6,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07266,H6,9.7,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07267,H6,7.4,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07268,LL6,1.1,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07269,H5,1.9,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07270,H6,32.8,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07271,H6,21.7,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07272,L6,59.2,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07273,H5-an,33.9,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07274,H6,23.7,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07275,H5,29.3,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07276,L5,15,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07277,CV3,34.1,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07278,L5,33,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07279,H5,9.8,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07280,L5,18.4,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07281,L5,38.9,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07282,L6,14.2,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07283,L6,14.2,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07284,L6,22.1,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07285,H5,3,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07286,L6,2.4,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07287,L6,18.7,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07288,H6,47.9,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07289,L6,42.1,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07290,L6,32.7,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07291,H6,12.3,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07292,CO3,15.3,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07293,CO3,16.7,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07294,LL6,28.3,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07295,CO3,15,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07296,H6,28.6,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07297,H6,28,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07298,CO3,16,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07299,H6,31.5,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07300,CO3,7.1,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07301,L6,4.3,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07302,CO3,5.2,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07303,CO3,1.6,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07304,CO3,10.7,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07305,CK5,2.5,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07306,CO3,5.8,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07307,H6,0.5,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07308,L5,13.2,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07309,L6,5.9,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07310,CM1/2,2.5,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07311,CO3,0.7,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07312,L6,9.7,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07313,CO3,1.3,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07314,H5,2,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07315,CO3,0.5,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07316,H6,2.2,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07317,H6,1.3,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07318,H6,4,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07319,L6,0.9,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07320,L6,4.2,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07321,H6,1.3,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07322,CO3,10.3,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07323,L5,16.1,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07324,L6,12.2,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07325,L5,2.9,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07326,H6,15.8,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07327,H6,10.6,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07328,L5,1,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07329,H6,6.1,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07330,L6,1.1,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07331,L5,7.6,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07332,L5,17.2,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07333,H5,12.8,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07334,H6,11.5,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07335,H5,16.3,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07336,CO3,3.7,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07337,H6,7.3,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07338,CO3,4.9,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07339,L4,1.2,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07340,LL6,63.7,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07341,CO3,32,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07342,CO3,31.4,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07343,CO3,25.4,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07344,LL6,13.2,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07345,H6,28.6,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07346,CO3,39.7,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07347,H5,37.2,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07348,H5,23.1,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07349,L5,30.1,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07350,CO3,7.4,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07351,LL5,9.5,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07352,LL6,28.5,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07353,H6,50.1,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07354,H5,31.9,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07355,L5,9.6,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07356,CO3,12.3,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07357,CO3,10.5,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07358,CO3,6.6,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07359,H5,2.8,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07360,L5,2.5,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07361,CO3,13.9,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07362,H6,4.2,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07363,H6,1.8,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07364,EH3,1,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07365,H6,13.6,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07366,H6,2.1,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07367,L6,1.4,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07368,CO3,2,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07369,EH3,2.8,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07370,L6,45.6,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07371,LL5,10.8,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07372,LL5,52.5,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07373,L5,20.8,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07374,L5,14.9,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07375,H6,4,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07376,H5,12.1,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07377,H6,28.9,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07378,L5,13.5,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07379,L5,10,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07380,H5,22.3,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07381,H6,21.3,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07382,L6,15.9,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07383,CO3,17.8,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07384,CO3,28.6,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07385,CV3,3.8,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07386,H6,6.7,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07387,LL6,15.9,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07388,LL6,40.7,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07389,CO3,14.4,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07390,H6,7.4,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07391,H6,1.7,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07392,H5,5.2,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07393,EH3,11.8,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07394,H6,12.2,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07395,L6,4.2,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07396,H6,11.8,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07397,L5,2.7,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07398,L5,2.8,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07399,L5,0.5,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07400,CO3,2.1,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07401,CO3,1.6,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07402,L5,1.6,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07403,CV3,0.5,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07404,CB,0.8,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07405,H5,1.8,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07406,H6,6.1,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07407,CO3,1.3,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07408,CO3,0.6,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07409,Acapulcoite/Lodranite,2.7,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07410,L5,11.9,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07411,CB,14.5,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07412,H5,22.3,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07413,L5,2.4,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07414,L5,1.9,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07415,H6,21.2,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07416,H6,0.3,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07417,CO3,2.3,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07418,CO3,0.4,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07419,L5,2.4,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07420,H5,4.9,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07421,CO3,1.1,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07422,LL6,1.3,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07423,H6,1.7,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07424,Mesosiderite,0.4,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07425,CO3,0.2,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07426,H6,7.1,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07427,LL6,6.1,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07428,H6,0.4,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07429,LL6,1.4,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07430,LL5,0.8,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07431,L6,9.5,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07432,L6,0.6,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07433,L5,1.7,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07434,L6,1.1,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07435,LL5,9,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07436,LL5,9.3,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07437,LL5,9.7,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07438,L5,2.5,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07439,CO3,4.4,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07440,R4,118.5,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07441,L6,36.3,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07442,L5,31.1,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07443,LL5,27.7,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07444,CO3,15.8,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07445,CO3,16.4,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07446,L5,17.8,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07447,Ureilite,32,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07449,LL6,32,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07450,L5,16.4,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07451,R3,6.8,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07452,L6,21.9,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07453,H6,11.8,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07454,LL6,16,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07455,LL6,16.2,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07457,LL6,28.5,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07458,H6,12.2,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07459,CO3,18.3,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07460,CM1,2.1,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07461,L6,12.6,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07462,L5,36.9,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07463,L6,54.6,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07464,H5,9.6,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07465,H5,17.8,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07466,H6,11.6,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07467,LL6,10.9,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07468,H5,14.4,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07469,H6,11.1,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07470,LL5,12.4,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07471,L5,28.5,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07472,L6,16.1,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07473,CO3,0.3,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07474,H5,23,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07475,LL5,14.8,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07476,H5,7.1,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07477,LL6,2.3,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07478,L5,21.5,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07479,LL6,23,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07480,H6,1.6,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07481,H5,17.3,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07482,L5,9.3,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07483,L6,2.8,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07484,L6,1.4,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07485,CO3,0.4,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07486,L5,5.4,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07487,H6,0.6,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07488,H4,0.3,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07490,H5,0.4,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07491,L6,0.4,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07492,H6,1.2,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07493,LL5,1.4,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07494,L5,8.9,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07495,H5,2.9,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07496,H6,8.5,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07497,CM2,4.1,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07498,L5,18.8,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07499,H6,6.6,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07500,H6,3.5,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07501,L6,7.5,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07502,H6,6.4,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07503,LL6,2.1,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07504,H6,25.3,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07505,CO3,1.8,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07506,CO3,5.2,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07507,L6,7.5,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07508,LL6,2.4,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07509,LL6,2.1,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07510,LL6,1,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07511,LL6,7.2,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07512,H5,1.4,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07513,CR2,10.5,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07515,L6,5.7,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07516,L6,2.1,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07517,H6,9.2,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07518,H6,4.3,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07519,H6,9.9,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07520,L6,22.3,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07521,L5,6.8,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07522,L5,3.8,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07523,H6,3.5,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07524,H5,15.6,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07525,CR2,12.2,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07526,L6,23.4,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07527,H6,2.8,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07528,H5,2,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07529,LL6,26.3,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07530,H5,2.5,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07531,CO3,2.7,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07533,L6,2.4,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07534,L5,2.7,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07535,H6,4.8,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07536,H6,16.2,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07537,H6,20.8,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07538,LL5,6.1,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07539,H6,8,Found,2007,0,0,"(0.000000, 0.000000)"
Miller Range 07540,L6,5,Found,2007,0,0,"(0.000000, 0.000000)"
